Semester,World region,Country,Administrative Division,Disease,Serotype/Subtype/Genotype,Animal Category,Species,Measuring units,New outbreaks,Susceptible,Cases,Killed and disposed of,Deaths,Latitude,Longitude,Year
Jul-Dec 2024,Americas,United States of America,Washakie,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Birds,Animal,1.0,21.0,5.0,13.2,21.0,43.9308684,-107.6704088,2024.0
Jul-Dec 2024,Americas,United States of America,Washington,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Cats,Animal,2.0,61.0,2.0,60.0,12.0,38.8950368,-77.0365427,2024.0
Jul-Dec 2024,Americas,United States of America,Weld,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Birds,Animal,1.0,90.0,2.4,78.0,12.0,40.5632344,-104.4835287,2024.0
Jul-Dec 2024,Americas,United States of America,Weld,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Bovine,Animal,23.0,6961.8,1.8,4840.0,1633.2,40.5632344,-104.4835287,2024.0
Jul-Dec 2024,Americas,United States of America,Weld,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Desert Cottontail,Animal,0.0,868.6,1.0,681.2,269.2,40.5632344,-104.4835287,2024.0
Jul-Dec 2024,Americas,United States of America,Weld,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,House mouse,Animal,1.0,868.6,8.0,681.2,269.2,40.5632344,-104.4835287,2024.0
Jul-Dec 2024,Americas,United States of America,Weld,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Lark bunting,Animal,0.0,868.6,3.8,681.2,269.2,40.5632344,-104.4835287,2024.0
Jul-Dec 2024,Americas,United States of America,Weld,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Lark sparrow,Animal,0.0,868.6,3.8,681.2,269.2,40.5632344,-104.4835287,2024.0
Jul-Dec 2024,Americas,United States of America,Weld,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Prairie Vole,Animal,0.0,868.6,1.0,681.2,269.2,40.5632344,-104.4835287,2024.0
Jul-Dec 2024,Americas,United States of America,Weld,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Western deer mouse,Animal,0.0,868.6,14.0,681.2,269.2,40.5632344,-104.4835287,2024.0
Jul-Dec 2024,Americas,United States of America,Weld,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Western kingbird,Animal,1.0,868.6,2.4,681.2,269.2,40.5632344,-104.4835287,2024.0
Jul-Dec 2024,Americas,United States of America,Whatcom,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Birds,Animal,1.0,44.0,1.2,22.0,22.0,48.8107819,-121.8828175,2024.0
Jul-Dec 2024,Asia,Türkiye,Merkez,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Birds,Animal,1.0,1863.0,15.0,1848.0,15.0,41.0581,28.9106,2024.0
Jul-Dec 2024,Asia,Türkiye,Sivrihisar,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Birds,Animal,1.0,204.0,30.0,179.0,25.0,39.476,31.537,2024.0
Jul-Dec 2024,Europe,Poland,Byczyna,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,1.0,6.8,4.0,0.0,4.0,51.1142355,18.2143288,2024.0
Jul-Dec 2024,Europe,Poland,Chojnów,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,1.0,6.6,5.0,0.0,5.0,51.2722894,15.9335241,2024.0
Jul-Dec 2024,Europe,Poland,Cybinka,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,2.0,5.6,16.0,2.4,16.0,52.1940293,14.7968841,2024.0
Jul-Dec 2024,Europe,Poland,Długołęka,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Greylag Goose,Animal,0.0,5.8,3.0,0.0,3.0,51.1733162,17.1927858,2024.0
Jul-Dec 2024,Europe,Poland,Długołęka,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,4.0,4.8,11.0,0.0,11.0,51.1733162,17.1927858,2024.0
Jul-Dec 2024,Europe,Poland,Gołańcz,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,1.0,3.2,2.0,0.0,2.0,52.9431644,17.2999756,2024.0
Jul-Dec 2024,Europe,Poland,Kaźmierz,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Birds,Animal,1.0,83.0,83.0,34.0,49.0,52.5129241,16.5831468,2024.0
Jul-Dec 2024,Europe,Poland,Kiszkowo,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Bean Goose,Animal,1.0,4.8,1.0,0.2,1.0,52.5900887,17.2618579,2024.0
Jul-Dec 2024,Europe,Poland,Kiszkowo,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,0.0,6.6,5.0,0.0,5.0,52.5900887,17.2618579,2024.0
Jul-Dec 2024,Europe,Poland,Kowal,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Birds,Animal,2.0,55.0,55.0,2.0,4.0,52.53187295,19.14462470702432,2024.0
Jul-Dec 2024,Europe,Poland,Krotoszyce,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Eurasian buzzard (common buzzard),Animal,1.0,2.8,1.0,0.2,1.0,51.15,16.05,2024.0
Jul-Dec 2024,Europe,Poland,Krzemieniewo,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Birds,Animal,1.0,50.0,50.0,37.0,13.0,51.8582756,16.8338586,2024.0
Jul-Dec 2024,Europe,Poland,Kunice,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,2.0,10.6,6.0,7.6,6.0,51.3992605,20.1896532,2024.0
Jul-Dec 2024,Europe,Poland,Lubiszyn,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,2.0,5.8,3.0,0.0,3.0,52.78004,14.94703,2024.0
Jul-Dec 2024,Europe,Poland,Milicz,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,1.0,5.2,1.0,0.2,1.0,51.5319957,17.2752485,2024.0
Jul-Dec 2024,Europe,Poland,Namysłów,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Birds,Animal,2.0,149.0,149.0,0.0,149.0,51.0766258,17.7185619,2024.0
Jul-Dec 2024,Europe,Poland,Namysłów,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,1.0,6.0,2.0,0.2,2.0,51.0766258,17.7185619,2024.0
Jul-Dec 2024,Europe,Poland,Nowa Sól,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,1.0,4.6,1.0,0.2,1.0,51.8033431,15.706238052443426,2024.0
Jul-Dec 2024,Europe,Poland,Nysa,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,1.0,6.0,1.0,0.2,1.0,50.4738029,17.3324733,2024.0
Jul-Dec 2024,Europe,Poland,Olsztyn,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Greylag Goose,Animal,1.0,4.8,1.0,0.0,1.0,53.77664395,20.477753092192152,2024.0
Jul-Dec 2024,Europe,Poland,Otmuchów,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,1.0,6.0,1.0,0.2,1.0,50.465351,17.1730499,2024.0
Jul-Dec 2024,Europe,Poland,Pakość,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Greylag Goose,Animal,1.0,6.6,1.0,0.2,1.0,52.8073319,18.0899612,2024.0
Jul-Dec 2024,Europe,Poland,Przygodzice,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,1.0,6.0,2.0,0.2,2.0,51.5923682,17.8249672,2024.0
Jul-Dec 2024,Europe,Poland,Racibórz,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,1.0,5.4,3.0,0.2,3.0,50.0917343,18.2196766,2024.0
Jul-Dec 2024,Europe,Poland,Siechnice,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,1.0,5.8,3.0,0.2,3.0,51.0323875,17.1507275,2024.0
Jul-Dec 2024,Europe,Poland,Siedlisko,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,1.0,4.8,2.0,0.2,2.0,51.8873302,19.4677026,2024.0
Jul-Dec 2024,Europe,Poland,Solina,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,1.0,10.8,1.0,0.0,1.0,49.3996654,22.449867,2024.0
Jul-Dec 2024,Europe,Poland,Stężyca,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Birds,Animal,1.0,18.0,18.0,3.0,15.2,51.5825969,21.772083,2024.0
Jul-Dec 2024,Europe,Poland,Świecie Nad Osą,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Birds,Animal,2.0,46.0,46.0,13.0,32.8,53.4441995,19.1066095,2024.0
Jul-Dec 2024,Europe,Poland,Tarnowo Podgórne,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,1.0,3.8,1.0,0.2,1.0,52.4657445,16.6664446,2024.0
Jul-Dec 2024,Europe,Poland,Trzemeszno,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Bean Goose,Animal,1.0,6.0,1.0,0.2,1.0,52.5600669,17.8208936,2024.0
Jul-Dec 2024,Europe,Poland,Uścimów,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,1.0,10.8,1.0,0.0,1.0,51.4787334,22.956828061613145,2024.0
Jul-Dec 2024,Europe,Poland,Wągrowiec,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,1.0,5.6,4.0,0.0,4.0,52.8071754,17.1973241,2024.0
Jul-Dec 2024,Europe,Poland,Wąsosz,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,1.0,5.2,1.0,0.2,1.0,51.5641,16.69307,2024.0
Jul-Dec 2024,Europe,Poland,Wisznia Mała,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Eurasian Blackbird,Animal,1.0,5.2,1.0,0.2,1.0,51.250346,17.0484111,2024.0
Jul-Dec 2024,Europe,Poland,Wrocław,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,1.0,5.8,3.0,0.0,3.0,51.1089776,17.0326689,2024.0
Jul-Dec 2024,Europe,Poland,Zdzieszowice,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,1.0,2.8,1.0,1.0,0.0,50.4202928,18.1193187,2024.0
Jan-Jun 2025,Americas,United States of America,Burnet,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Birds,Animal,1.0,12.0,1.6,7.2,8.8,30.7763939,-98.1700016,2025.0
Jan-Jun 2025,Americas,United States of America,Canyon,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Birds,Animal,1.0,50.0,1.0,15.4,50.0,34.9799429,-101.919197,2025.0
Jan-Jun 2025,Americas,United States of America,Churchill,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Bovine,Animal,4.0,53.6,1.0,24.6,29.0,39.6136309,-118.4191948,2025.0
Jan-Jun 2025,Americas,United States of America,Contra Costa,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Cats,Animal,1.0,34.4,1.0,28.6,12.4,37.9034806,-121.9175345,2025.0
Jan-Jun 2025,Americas,United States of America,Cook,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Harbor Seal,Animal,1.0,52.4,1.0,25.6,27.8,31.1455115,-83.4331569,2025.0
Jan-Jun 2025,Americas,United States of America,Douglas,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Cats,Animal,1.0,52.4,1.0,27.0,31.0,33.6995565,-84.7622973,2025.0
Jan-Jun 2025,Americas,United States of America,Faulk,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Cats,Animal,1.0,56.6,2.0,38.0,22.6,45.0743643,-99.1739778,2025.0
Jan-Jun 2025,Americas,United States of America,Greene,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Birds,Animal,1.0,26.0,1.2,26.0,8.0,39.8513322,-80.2466384,2025.0
Jan-Jun 2025,Americas,United States of America,Hamilton,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Cats,Animal,1.0,52.4,1.0,22.2,39.2,31.6429346,-97.9715967,2025.0
Jan-Jun 2025,Americas,United States of America,Kent,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Serval,Animal,1.0,27.0,1.0,16.0,28.6,43.0024013,-85.5502718,2025.0
Jan-Jun 2025,Americas,United States of America,Lehigh,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Red Fox,Animal,1.0,53.8,1.0,48.2,12.0,40.6096215,-75.6048728,2025.0
Jan-Jun 2025,Americas,United States of America,Multnomah,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Cats,Animal,1.0,99.2,2.0,82.2,30.8,45.5093799,-122.4006413,2025.0
Jan-Jun 2025,Americas,United States of America,New Castle,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Red Fox,Animal,1.0,33.8,1.0,33.4,23.0,40.9999202,-80.3471856,2025.0
Jan-Jun 2025,Americas,United States of America,New Haven,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Birds,Animal,1.0,25.0,1.2,13.0,12.0,41.3082138,-72.9250518,2025.0
Jan-Jun 2025,Americas,United States of America,New London,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Birds,Animal,1.0,20.0,1.2,15.0,5.0,41.3556187,-72.0997804,2025.0
Jan-Jun 2025,Americas,United States of America,Oakland,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Birds,Animal,1.0,98.0,1.0,98.0,47.6,37.8044557,-122.271356,2025.0
Jan-Jun 2025,Americas,United States of America,Orange,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Birds,Animal,1.0,6.0,3.2,1.0,5.0,33.750631,-117.8722311,2025.0
Jan-Jun 2025,Americas,United States of America,Orleans,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Cats,Animal,1.0,48.4,1.0,48.0,13.2,43.2244513,-78.2272835,2025.0
Jan-Jun 2025,Americas,United States of America,Owyhee,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Birds,Animal,1.0,34.0,1.0,2.0,32.0,42.4677336,-116.1590085,2025.0
Jan-Jun 2025,Americas,United States of America,Phillips,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Birds,Animal,1.0,62.0,5.0,8.0,54.0,40.5888329,-102.3701723,2025.0
Jan-Jun 2025,Americas,United States of America,Plymouth,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Birds,Animal,1.0,25.0,1.2,9.0,16.0,41.9426657,-70.7618592,2025.0
Jan-Jun 2025,Americas,United States of America,Pottawatomie,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Cats,Animal,1.0,35.0,1.0,19.6,20.0,39.3928203,-96.3414279,2025.0
Jan-Jun 2025,Americas,United States of America,Putnam,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Birds,Animal,1.0,59.0,1.0,31.4,38.6,41.2025915,-89.2676414,2025.0
Jan-Jun 2025,Americas,United States of America,Sacramento,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Bovine,Animal,23.0,6961.8,1.8,4840.0,1633.2,38.5810606,-121.493895,2025.0
Jan-Jun 2025,Americas,United States of America,Umatilla,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Birds,Animal,1.0,47.0,1.2,47.0,29.2,45.6416995,-118.7671122,2025.0
Jan-Jun 2025,Americas,United States of America,Washington,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Birds,Animal,1.0,48.0,1.2,40.0,8.0,38.8950368,-77.0365427,2025.0
Jan-Jun 2025,Americas,United States of America,Wayne,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Birds,Animal,1.0,134.0,1.2,134.0,43.4,41.6264414,-75.3045103,2025.0
Jan-Jun 2025,Americas,United States of America,Windsor,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Birds,Animal,1.0,21.0,1.0,15.0,6.0,38.5471327,-122.8163802,2025.0
Jan-Jun 2025,Americas,United States of America,Yolo,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Birds,Animal,1.0,6.0,1.0,2.0,4.0,38.7184542,-121.9059001,2025.0
Jan-Jun 2025,Asia,Türkiye,Merkez,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Domestic,Birds,Animal,1.0,390.0,42.0,350.0,40.0,41.0581,28.9106,2025.0
Jan-Jun 2025,Europe,Poland,Byczyna,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,2.0,5.0,5.0,0.0,5.0,51.1142355,18.2143288,2025.0
